x,y,z,intensity
1.3778,0.013227,-0.81717,29
1.4716,0.014126,-0.82685,18
1.5398,0.014781,-0.81876,24
1.6567,0.015903,-0.83217,26
1.7715,0.017006,-0.83855,30
1.8599,0.017854,-0.82812,26
2.0133,0.019327,-0.84099,18
2.1833,0.020959,-0.8526,20
2.336,0.022424,-0.85026,16
2.5408,0.02439,-0.85855,28
2.7491,0.026391,-0.85788,30
3.1009,0.029767,-0.88921,38
3.3896,0.032539,-0.88739,40
3.787,0.036353,-0.89734,29
1.3762,0.0091272,-0.81615,25
1.4664,0.0097254,-0.82391,20
1.531,0.010154,-0.81406,24
1.6424,0.010893,-0.82499,23
1.7607,0.011677,-0.83342,28
1.8672,0.012384,-0.83137,26
2.0005,0.013268,-0.8356,19
2.2039,0.014617,-0.86061,24
2.3586,0.015643,-0.85847,22
2.5332,0.016801,-0.85599,28
2.7836,0.018462,-0.8686,28
3.124,0.02072,-0.89582,36
3.4013,0.022559,-0.89043,31
3.7598,0.024936,-0.89088,27
1.3796,0.0055382,-0.81819,29
1.4751,0.0059214,-0.82881,20
1.5469,0.0062097,-0.82251,23
1.6317,0.0065501,-0.8196,23
1.7462,0.0070099,-0.82657,26
1.8636,0.0074811,-0.82974,26
2.0005,0.0080305,-0.8356,19
2.1965,0.0088172,-0.8577,24
2.353,0.0094455,-0.85642,21
2.5276,0.010146,-0.85407,28
2.8008,0.011243,-0.87396,36
3.1279,0.012556,-0.89692,36
3.411,0.013693,-0.89296,31
3.7891,0.01521,-0.8978,29
1.3624,0.0011889,-0.80799,40
1.4751,0.0012873,-0.82881,23
1.5611,0.0013623,-0.83003,23
1.6335,0.0014255,-0.8205,23
1.7481,0.0015255,-0.82743,23
1.8618,0.0016247,-0.82893,30
1.9968,0.0017425,-0.83406,19
2.148,0.0018745,-0.83878,30
2.3417,0.0020435,-0.85231,17
2.5447,0.0022206,-0.85983,27
2.7722,0.0024192,-0.86503,36
3.1241,0.0027263,-0.89582,36
3.4072,0.0029733,-0.89195,29
3.8261,0.0033389,-0.90656,27
1.3573,-0.0026058,-0.80493,40
1.4786,-0.0028387,-0.83077,24
1.5575,-0.0029902,-0.82815,23
1.6389,-0.0031464,-0.82319,23
1.7535,-0.0033664,-0.82999,23
1.8691,-0.0035884,-0.83218,30
1.9599,-0.0037627,-0.81864,19
2.1574,-0.0041418,-0.84242,26
2.3586,-0.0045282,-0.85847,22
2.5655,-0.0049254,-0.86688,27
2.8046,-0.0053845,-0.87516,30
3.1376,-0.0060237,-0.89968,38
3.3956,-0.006519,-0.88891,29
3.7735,-0.0072446,-0.89411,29
1.3779,-0.0064932,-0.81717,36
1.4873,-0.0070088,-0.83567,24
1.5504,-0.0073063,-0.82439,23
1.6424,-0.0077398,-0.82499,24
1.748,-0.0082375,-0.82743,23
1.8691,-0.008808,-0.83218,32
2.006,-0.0094532,-0.83791,16
2.1257,-0.010017,-0.83005,23
2.3661,-0.01115,-0.86121,21
2.5655,-0.01209,-0.86688,24
2.7473,-0.012947,-0.85728,33
3.1183,-0.014695,-0.89417,41
3.3936,-0.015992,-0.88841,35
3.756,-0.0177,-0.88996,29
1.3762,-0.010568,-0.81615,33
1.4942,-0.011475,-0.83958,24
1.5575,-0.011961,-0.82815,21
1.637,-0.012572,-0.8223,22
1.7191,-0.013202,-0.81373,31
1.8837,-0.014466,-0.83869,32
2.0078,-0.015419,-0.83868,19
2.1182,-0.016267,-0.82714,24
2.3454,-0.018012,-0.85368,24
2.5768,-0.019789,-0.87072,24
2.7568,-0.021171,-0.86026,33
3.0971,-0.023784,-0.8881,38
3.38,-0.025957,-0.88486,31
3.8104,-0.029262,-0.90287,27
1.3555,-0.014668,-0.80391,31
1.4977,-0.016207,-0.84154,24
1.5698,-0.016987,-0.83472,21
1.6459,-0.017811,-0.82678,21
1.7335,-0.018759,-0.82058,30
1.8818,-0.020364,-0.83788,33
2.0133,-0.021787,-0.84099,19
2.1349,-0.023102,-0.83369,24
2.3284,-0.025197,-0.84753,22
2.5748,-0.027863,-0.87008,30
2.7873,-0.030162,-0.86979,28
3.0932,-0.033473,-0.887,38
3.3818,-0.036596,-0.88537,31
3.7655,-0.040748,-0.89226,29
1.3537,-0.018666,-0.80289,31
1.5011,-0.020699,-0.8435,23
1.575,-0.021718,-0.83754,22
1.6494,-0.022744,-0.82858,23
1.7389,-0.023977,-0.82315,28
1.8762,-0.025871,-0.83544,33
1.9911,-0.027455,-0.83174,17
2.1609,-0.029796,-0.84387,23
2.3546,-0.032468,-0.8571,24
2.5387,-0.035007,-0.85791,28
2.7337,-0.037695,-0.85311,42
3.0988,-0.042729,-0.88865,38
3.3933,-0.04679,-0.88841,31
3.7946,-0.052323,-0.89918,27
1.3708,-0.022253,-0.81309,31
1.4923,-0.024225,-0.8386,24
1.5626,-0.025366,-0.83096,24
1.6547,-0.026861,-0.83127,26
1.7533,-0.028461,-0.82999,24
1.8871,-0.030634,-0.84032,32
2.015,-0.032709,-0.84176,19
2.1086,-0.03423,-0.82351,33
2.3621,-0.038344,-0.85984,24
2.5822,-0.041917,-0.87264,27
2.7126,-0.044034,-0.84656,28
3.0968,-0.05027,-0.8881,36
3.3777,-0.05483,-0.88435,29
3.8158,-0.061942,-0.90425,31
1.3777,-0.026693,-0.81717,31
1.4905,-0.02888,-0.83762,24
1.5661,-0.030343,-0.83284,22
1.6564,-0.032094,-0.83217,28
1.7532,-0.033968,-0.82999,26
1.8852,-0.036527,-0.8395,30
2.0094,-0.038932,-0.83945,19
2.1048,-0.040782,-0.82205,33
2.3525,-0.045582,-0.85642,24
2.5915,-0.050213,-0.87584,28
2.7106,-0.052519,-0.84596,30
3.0812,-0.059701,-0.88369,41
3.3698,-0.065292,-0.88233,29
3.8331,-0.074269,-0.9084,29
1.3569,-0.030082,-0.80493,28
1.4869,-0.032965,-0.83567,24
1.5748,-0.034912,-0.83754,23
1.6474,-0.036522,-0.82768,30
1.7675,-0.039185,-0.83684,28
1.8814,-0.04171,-0.83788,32
2,-0.044339,-0.8356,19
2.1904,-0.048559,-0.85551,24
2.343,-0.051943,-0.853,18
2.5497,-0.056525,-0.86175,27
2.7619,-0.06123,-0.86205,30
3.0753,-0.068177,-0.88204,36
3.4025,-0.075431,-0.89094,28
3.8232,-0.084757,-0.9061,31
1.3465,-0.033849,-0.79881,28
1.4868,-0.037376,-0.83567,23
1.5782,-0.039673,-0.83942,24
1.6491,-0.041455,-0.82858,28
1.762,-0.044292,-0.83427,33
1.8722,-0.047063,-0.83381,32
2.0128,-0.050597,-0.84099,19
2.1865,-0.054964,-0.85406,25
2.3391,-0.0588,-0.85163,27
2.5685,-0.064566,-0.86816,24
2.7808,-0.069905,-0.86801,30
3.0578,-0.076866,-0.87708,38
3.4119,-0.085769,-0.89347,28
3.784,-0.095122,-0.89688,31
1.3533,-0.038273,-0.80289,31
1.4832,-0.041949,-0.83371,23
1.5851,-0.044831,-0.84317,24
1.6507,-0.046686,-0.82948,24
1.7564,-0.049674,-0.8317,31
1.8665,-0.052789,-0.83137,32
2.0126,-0.05692,-0.84099,20
2.1844,-0.06178,-0.85333,24
2.322,-0.06567,-0.84547,24
2.5664,-0.072582,-0.86752,24
2.7634,-0.078155,-0.86265,36
3.0517,-0.086309,-0.87542,36
3.429,-0.096979,-0.89803,31
3.7526,-0.10613,-0.8895,39
1.3721,-0.042401,-0.81411,36
1.4761,-0.045616,-0.82979,22
1.578,-0.048762,-0.83942,23
1.6542,-0.051117,-0.83127,24
1.7581,-0.054328,-0.83256,28
1.87,-0.057789,-0.833,32
2.0125,-0.062189,-0.84099,19
2.1507,-0.066463,-0.84024,24
2.3293,-0.071981,-0.84821,24
2.5359,-0.078364,-0.85727,27
2.7709,-0.085625,-0.86503,33
3.0592,-0.094536,-0.87763,38
3.4268,-0.1059,-0.89752,31
3.8242,-0.11818,-0.90656,29
1.384,-0.046638,-0.82125,38
1.4394,-0.048505,-0.80921,21
1.5778,-0.053169,-0.83942,23
1.6487,-0.055556,-0.82858,21
1.7651,-0.059481,-0.83598,28
1.8589,-0.062641,-0.82812,28
2.0123,-0.067809,-0.84099,17
2.1599,-0.072782,-0.84387,25
2.3348,-0.078675,-0.85026,27
2.5697,-0.086594,-0.8688,24
2.7725,-0.093427,-0.86562,33
3.0282,-0.10204,-0.86881,41
3.3917,-0.11429,-0.88841,31
3.8181,-0.12866,-0.90518,29
1.3804,-0.050859,-0.81921,38
1.3783,-0.05078,-0.77493,20
1.5812,-0.058255,-0.84129,26
1.6342,-0.060209,-0.8214,20
1.7631,-0.064959,-0.83513,30
1.8131,-0.066799,-0.80778,28
2.0342,-0.074946,-0.85024,19
2.1559,-0.07943,-0.84242,26
2.3702,-0.087325,-0.86326,24
2.56,-0.094317,-0.8656,22
2.7417,-0.10101,-0.85609,25
3.0624,-0.11283,-0.87873,36
3.4068,-0.12552,-0.89246,31
3.806,-0.14022,-0.90241,31
1.3682,-0.054236,-0.81207,38
1.3851,-0.054905,-0.77884,20
1.5634,-0.061971,-0.8319,23
1.6304,-0.06463,-0.8196,21
1.7593,-0.06974,-0.83342,28
1.8549,-0.073526,-0.82649,26
2.0229,-0.080187,-0.84562,20
2.1128,-0.083753,-0.82569,23
2.3737,-0.094092,-0.86463,24
2.5616,-0.10154,-0.86624,27
2.7528,-0.10912,-0.85967,28
3.0237,-0.11986,-0.86771,38
3.4006,-0.1348,-0.89094,31
3.7686,-0.14939,-0.89365,34
1.3526,-0.057637,-0.80289,28
1.4354,-0.061167,-0.80725,19
1.5685,-0.066835,-0.83472,26
1.6392,-0.069848,-0.82409,20
1.7591,-0.074959,-0.83342,22
1.8674,-0.079574,-0.83218,23
2.019,-0.086032,-0.84408,20
2.1312,-0.090814,-0.83296,20
2.3621,-0.10065,-0.86052,27
2.5651,-0.1093,-0.86752,24
2.7468,-0.11704,-0.85788,30
3.0079,-0.12817,-0.8633,38
3.408,-0.14522,-0.89296,31
3.7701,-0.16065,-0.89411,34
1.3816,-0.062981,-0.82023,36
1.4457,-0.065902,-0.81313,18
1.563,-0.071247,-0.8319,26
1.6354,-0.074549,-0.8223,21
1.7408,-0.079355,-0.82486,24
1.869,-0.085198,-0.833,25
1.9892,-0.090677,-0.83174,19
2.1421,-0.097646,-0.83733,24
2.3656,-0.10783,-0.86189,24
2.578,-0.11752,-0.872,27
2.7559,-0.12563,-0.86086,28
3.0229,-0.1378,-0.86771,38
3.3882,-0.15445,-0.8879,29
3.8318,-0.17467,-0.90886,31
1.3866,-0.066847,-0.82329,40
1.442,-0.069519,-0.81117,17
1.5539,-0.074913,-0.82721,29
1.6209,-0.078141,-0.81511,23
1.746,-0.084174,-0.82743,26
1.8688,-0.09009,-0.833,26
1.9632,-0.094641,-0.82095,20
2.1772,-0.10496,-0.85115,28
2.3596,-0.11375,-0.85984,24
2.5871,-0.12472,-0.8752,24
2.7461,-0.13238,-0.85788,30
3.0398,-0.14655,-0.87267,38
3.409,-0.16434,-0.89347,31
3.8158,-0.18395,-0.90518,31
1.383,-0.070785,-0.82125,36
1.4262,-0.072995,-0.80236,19
1.5449,-0.079072,-0.82251,27
1.6153,-0.082676,-0.81242,23
1.7494,-0.089539,-0.82914,24
1.8667,-0.095541,-0.83218,28
1.9887,-0.10179,-0.83174,17
2.1936,-0.11227,-0.8577,28
2.348,-0.12018,-0.85573,28
2.5527,-0.13065,-0.86368,28
2.7552,-0.14102,-0.86086,33
3.0643,-0.15684,-0.87983,38
3.4143,-0.17475,-0.89499,31
3.7725,-0.19309,-0.89503,31
1.369,-0.074383,-0.81309,40
1.4259,-0.077475,-0.80236,21
1.5323,-0.083255,-0.81594,24
1.6222,-0.088138,-0.81601,23
1.7581,-0.095524,-0.83342,21
1.8664,-0.10141,-0.83218,26
2.0123,-0.10933,-0.84176,15
2.1951,-0.11927,-0.85842,28
2.3439,-0.12735,-0.85437,24
2.5409,-0.13806,-0.85983,24
2.7605,-0.14998,-0.86265,33
3.0888,-0.16782,-0.887,38
3.4215,-0.1859,-0.89702,33
3.8029,-0.20663,-0.90241,29
1.3671,-0.078107,-0.81207,42
1.4309,-0.081755,-0.8053,22
1.5338,-0.087634,-0.81688,24
1.6398,-0.093687,-0.82499,24
1.738,-0.099299,-0.824,21
1.8551,-0.10599,-0.8273,30
1.9991,-0.11422,-0.83637,17
2.1929,-0.12529,-0.8577,33
2.3454,-0.134,-0.85505,24
2.5538,-0.14591,-0.86432,22
2.7619,-0.1578,-0.86324,28
3.0787,-0.1759,-0.88424,38
3.419,-0.19534,-0.89651,29
3.814,-0.21791,-0.90518,31
1.3686,-0.082266,-0.81309,40
1.4168,-0.085163,-0.79746,24
1.5159,-0.091125,-0.80749,23
1.627,-0.097802,-0.8187,24
1.6962,-0.10196,-0.80432,24
1.8603,-0.11182,-0.82974,26
1.9987,-0.12015,-0.83637,19
2.159,-0.12978,-0.8446,33
2.3619,-0.14198,-0.86121,24
2.5041,-0.15053,-0.84767,30
2.7691,-0.16645,-0.86562,30
3.0647,-0.18423,-0.88039,38
3.3875,-0.20363,-0.88841,29
3.7861,-0.22759,-0.89872,34
1.3735,-0.086651,-0.81615,42
1.4026,-0.088488,-0.78962,25
1.4963,-0.0944,-0.79716,17
1.6196,-0.10218,-0.81511,24
1.7031,-0.10745,-0.80775,17
1.8453,-0.11642,-0.82323,28
2.0168,-0.12724,-0.84408,18
2.1717,-0.13701,-0.84969,33
2.3615,-0.14898,-0.86121,24
2.5094,-0.15831,-0.84959,28
2.719,-0.17154,-0.85013,36
3.0699,-0.19368,-0.88204,36
3.3792,-0.21319,-0.88638,29
3.7932,-0.23931,-0.90056,31
1.3749,-0.0906,-0.81717,45
1.3988,-0.092175,-0.78766,24
1.4907,-0.098229,-0.79435,16
1.6157,-0.10647,-0.81332,22
1.7244,-0.11363,-0.81801,18
1.8487,-0.12182,-0.82486,25
2.0091,-0.13239,-0.84099,20
2.2066,-0.1454,-0.86352,26
2.3385,-0.15409,-0.853,28
2.5146,-0.1657,-0.85151,19
2.6652,-0.17562,-0.83345,30
3.0771,-0.20276,-0.88424,38
3.4075,-0.22454,-0.89398,26
3.8081,-0.25093,-0.90425,31
1.3781,-0.094675,-0.81921,36
1.4142,-0.097157,-0.79648,23
1.5133,-0.10397,-0.80655,18
1.5994,-0.10987,-0.80524,20
1.7313,-0.11894,-0.82144,28
1.8283,-0.1256,-0.81591,23
2.0142,-0.13837,-0.84331,18
2.1467,-0.14748,-0.84024,28
2.3175,-0.15921,-0.84547,24
2.5292,-0.17376,-0.85663,19
2.7618,-0.18974,-0.86384,33
3.0554,-0.2099,-0.87818,36
3.4165,-0.23471,-0.89651,28
3.8112,-0.26183,-0.90518,29
1.3898,-0.099624,-0.82635,36
1.4209,-0.10185,-0.8004,22
1.5271,-0.10946,-0.81406,21
1.5919,-0.11411,-0.80165,22
1.7021,-0.12201,-0.80775,26
1.775,-0.12724,-0.79232,23
1.9917,-0.14277,-0.83406,18
2.1816,-0.15638,-0.85406,30
2.3057,-0.16528,-0.84137,27
2.5268,-0.18112,-0.85599,27
2.7727,-0.19875,-0.86741,30
3.0567,-0.2191,-0.87873,38
3.4158,-0.24485,-0.89651,29
3.7619,-0.26966,-0.89365,31
1.3844,-0.10312,-0.82329,45
1.4119,-0.10517,-0.7955,22
1.4986,-0.11163,-0.79904,24
1.6076,-0.11975,-0.80973,24
1.6964,-0.12636,-0.80518,23
1.751,-0.13043,-0.78175,19
2.0428,-0.15217,-0.85564,18
2.1904,-0.16316,-0.8577,33
2.3128,-0.17227,-0.84411,28
2.5376,-0.18902,-0.85983,27
2.7341,-0.20365,-0.8555,25
3.0522,-0.22735,-0.87763,38
3.3515,-0.24964,-0.8798,31
3.798,-0.28291,-0.90241,31
1.3772,-0.10694,-0.81921,42
1.4029,-0.10893,-0.7906,19
1.4789,-0.11483,-0.78871,22
1.6233,-0.12604,-0.81781,21
1.7212,-0.13365,-0.81716,23
1.8271,-0.14187,-0.81591,19
2.0571,-0.15973,-0.86181,19
2.201,-0.17091,-0.86206,28
2.3366,-0.18143,-0.853,27
2.5314,-0.19655,-0.85791,24
2.6458,-0.20544,-0.82809,28
3.0438,-0.23635,-0.87542,41
3.3931,-0.26347,-0.89094,31
3.7874,-0.29409,-0.9001,29
1.382,-0.1112,-0.82227,42
1.4304,-0.11509,-0.80628,13
1.4997,-0.12066,-0.79998,19
1.6229,-0.13058,-0.81781,21
1.71,-0.13758,-0.81202,30
1.8467,-0.14858,-0.82486,17
2.0548,-0.16532,-0.86103,20
2.1987,-0.1769,-0.86133,33
2.351,-0.18916,-0.85847,22
2.5346,-0.20393,-0.85919,30
2.7632,-0.22233,-0.86503,25
3.0355,-0.24423,-0.87322,46
3.3538,-0.26984,-0.88081,22
3.8099,-0.30653,-0.90564,29
1.38,-0.11539,-0.82125,42
1.4491,-0.12118,-0.81705,16
1.5327,-0.12817,-0.81782,16
1.6243,-0.13582,-0.8187,23
1.7222,-0.14401,-0.81801,24
1.848,-0.15454,-0.82568,17
2.0469,-0.17116,-0.85795,21
2.2111,-0.1849,-0.86643,30
2.3673,-0.19795,-0.86463,24
2.5339,-0.21189,-0.85919,30
2.772,-0.2318,-0.86801,33
3.0673,-0.25649,-0.88259,30
3.3298,-0.27844,-0.87473,28
3.7934,-0.3172,-0.90195,31
1.3865,-0.11936,-0.82533,49
1.4436,-0.12427,-0.81411,18
1.5659,-0.13479,-0.83566,20
1.6364,-0.14086,-0.82499,24
1.7236,-0.14837,-0.81887,26
1.8295,-0.15748,-0.81754,19
2.0465,-0.17616,-0.85795,28
2.1791,-0.18758,-0.85406,35
2.3649,-0.20358,-0.86394,28
2.5485,-0.21938,-0.86432,27
2.722,-0.23432,-0.85252,42
3.0513,-0.26266,-0.87818,41
3.3599,-0.28923,-0.88283,29
3.7771,-0.32514,-0.89826,34
1.3725,-0.12249,-0.81717,45
1.4224,-0.12694,-0.80236,20
1.5601,-0.13924,-0.83284,20
1.6181,-0.14442,-0.81601,26
1.6691,-0.14896,-0.7932,26
1.8344,-0.16372,-0.81998,18
2.0404,-0.1821,-0.85564,27
2.1785,-0.19443,-0.85406,35
2.3643,-0.21101,-0.86394,28
2.5233,-0.22519,-0.85599,27
2.7422,-0.24473,-0.85907,36
3.0639,-0.27344,-0.88204,38
3.3282,-0.29703,-0.87473,29
3.8051,-0.3396,-0.90518,29
1.3687,-0.12601,-0.81513,42
1.4272,-0.13139,-0.8053,20
1.5527,-0.14295,-0.82909,22
1.6017,-0.14746,-0.80793,26
1.7101,-0.15744,-0.81288,22
1.7957,-0.16532,-0.8029,26
2.0472,-0.18847,-0.85872,32
2.1798,-0.20068,-0.85479,33
2.3637,-0.21761,-0.86394,32
2.5453,-0.23432,-0.86368,28
2.7624,-0.25432,-0.86562,33
3.0478,-0.28059,-0.87763,36
3.3524,-0.30863,-0.88132,31
3.7925,-0.34915,-0.90241,29
1.3649,-0.12998,-0.81309,38
1.4233,-0.13555,-0.80334,21
1.5505,-0.14766,-0.82815,22
1.6048,-0.15283,-0.80973,23
1.7366,-0.16538,-0.82571,28
1.7698,-0.16854,-0.79151,23
2.0521,-0.19543,-0.86103,32
2.1736,-0.207,-0.8526,28
2.3517,-0.22396,-0.85984,30
2.5502,-0.24286,-0.8656,27
2.7198,-0.25901,-0.85252,23
3.0737,-0.29271,-0.88535,38
3.3533,-0.31934,-0.88182,33
3.7953,-0.36143,-0.90333,34
1.3593,-0.13352,-0.81003,38
1.4229,-0.13977,-0.80334,21
1.5624,-0.15347,-0.83472,22
1.6132,-0.15846,-0.81422,23
1.7145,-0.16841,-0.81545,31
1.8165,-0.17843,-0.81266,18
2.0589,-0.20224,-0.86412,27
2.1878,-0.2149,-0.85842,23
2.3492,-0.23076,-0.85915,28
2.5608,-0.25154,-0.86944,24
2.7779,-0.27286,-0.87099,23
3.0651,-0.30108,-0.88314,38
3.3697,-0.33099,-0.88638,33
3.8058,-0.37383,-0.9061,31
1.3367,-0.13484,-0.79676,28
1.4226,-0.14349,-0.80334,19
1.562,-0.15756,-0.83472,24
1.6146,-0.16287,-0.81511,24
1.7195,-0.17344,-0.81801,33
1.7833,-0.17989,-0.79802,16
2.0565,-0.20744,-0.86335,32
2.1965,-0.22156,-0.86206,26
2.3336,-0.2354,-0.85368,24
2.5601,-0.25824,-0.86944,28
2.7468,-0.27707,-0.86145,42
3.0605,-0.30872,-0.88204,38
3.3438,-0.33729,-0.8798,33
3.7893,-0.38223,-0.90241,36
1.3722,-0.14277,-0.81819,31
1.4464,-0.15049,-0.81705,18
1.5685,-0.16319,-0.83848,26
1.6159,-0.16812,-0.81601,24
1.6704,-0.17379,-0.79491,30
1.7482,-0.1819,-0.78256,17
2.0522,-0.21352,-0.86181,35
2.1921,-0.22808,-0.86061,28
2.3347,-0.24292,-0.85437,24
2.5517,-0.2655,-0.86688,27
2.7098,-0.28194,-0.85013,42
3.0442,-0.31674,-0.87763,36
3.3446,-0.34799,-0.8803,33
3.8036,-0.39575,-0.9061,31
1.3718,-0.14661,-0.81819,38
1.4477,-0.15471,-0.81803,20
1.554,-0.16607,-0.83096,27
1.5958,-0.17055,-0.80614,26
1.6339,-0.17461,-0.7778,28
1.7622,-0.18833,-0.78907,19
2.0369,-0.21768,-0.85564,29
2.1877,-0.2338,-0.85915,33
2.3527,-0.25144,-0.86121,24
2.5453,-0.27202,-0.86496,27
2.7698,-0.296,-0.8692,30
3.0108,-0.32176,-0.86826,38
3.3283,-0.35569,-0.87625,28
3.7522,-0.40099,-0.89411,31
1.356,-0.14875,-0.80901,42
1.4594,-0.16009,-0.82489,24
1.5447,-0.16945,-0.82627,27
1.5882,-0.17422,-0.80255,26
1.6729,-0.18351,-0.79662,24
1.789,-0.19624,-0.80127,18
2.0216,-0.22176,-0.84947,27
2.1556,-0.23646,-0.84678,28
2.3446,-0.25719,-0.85847,24
2.5446,-0.27912,-0.86496,28
2.7481,-0.30145,-0.86265,30
3.0386,-0.33332,-0.87653,36
3.3426,-0.36667,-0.8803,28
3.7897,-0.41571,-0.90333,29
1.3265,-0.14973,-0.79166,33
1.4433,-0.16291,-0.81607,24
1.5407,-0.1739,-0.82439,24
1.6072,-0.18142,-0.81242,26
1.7137,-0.19343,-0.8163,30
1.7829,-0.20124,-0.79883,21
2.0411,-0.23038,-0.85795,22
2.1345,-0.24093,-0.83878,26
2.3512,-0.26539,-0.86121,22
2.5663,-0.28967,-0.87264,28
2.6446,-0.29851,-0.83047,60
3.0108,-0.33984,-0.86881,36
3.3511,-0.37825,-0.88283,28
3.7632,-0.42478,-0.89734,29
1.3159,-0.15178,-0.78554,29
1.4359,-0.16564,-0.81215,22
1.542,-0.17787,-0.82533,29
1.6174,-0.18657,-0.81781,24
1.7276,-0.19928,-0.82315,33
1.8441,-0.21272,-0.82649,17
2.0497,-0.23643,-0.86181,29
2.1635,-0.24956,-0.85042,24
2.3412,-0.27006,-0.85779,24
2.5599,-0.29528,-0.87072,27
2.7634,-0.31876,-0.86801,33
3.029,-0.3494,-0.87432,38
3.3213,-0.38311,-0.87524,31
3.7738,-0.43531,-0.9001,29
1.312,-0.15528,-0.7835,27
1.458,-0.17256,-0.82489,19
1.5415,-0.18244,-0.82533,27
1.6151,-0.19116,-0.81691,24
1.7324,-0.20504,-0.82571,35
1.8326,-0.2169,-0.82161,19
2.0325,-0.24056,-0.85487,29
2.1221,-0.25116,-0.83442,26
2.3329,-0.27612,-0.85505,28
2.5552,-0.30243,-0.86944,28
2.789,-0.3301,-0.87635,30
3.0547,-0.36155,-0.88204,38
3.3182,-0.39274,-0.87473,31
3.7802,-0.44742,-0.90195,27
1.3132,-0.15961,-0.78452,24
1.4643,-0.17798,-0.82881,19
1.5409,-0.18729,-0.82533,23
1.6003,-0.19451,-0.80973,23
1.7263,-0.20982,-0.82315,33
1.8174,-0.22089,-0.8151,19
2.0445,-0.2485,-0.86026,27
2.1286,-0.25873,-0.83733,28
2.3507,-0.28572,-0.86189,27
2.5486,-0.30977,-0.86752,24
2.7728,-0.33701,-0.87158,28
3.0345,-0.36882,-0.87653,38
3.3208,-0.40363,-0.87574,31
3.7691,-0.45812,-0.89964,27
1.3401,-0.16644,-0.80085,22
1.4517,-0.18031,-0.82195,19
1.5474,-0.19219,-0.82909,23
1.6051,-0.19936,-0.81242,23
1.6863,-0.20944,-0.80432,23
1.8113,-0.22497,-0.81266,21
2.0347,-0.25271,-0.85641,24
2.1723,-0.26981,-0.85479,28
2.3481,-0.29164,-0.86121,24
2.5102,-0.31177,-0.85471,27
2.7738,-0.34451,-0.87218,30
3.0106,-0.37392,-0.86991,33
3.3543,-0.41661,-0.88486,29
3.7679,-0.46798,-0.89964,29
1.3396,-0.17065,-0.80085,23
1.4443,-0.18399,-0.81803,20
1.5398,-0.19616,-0.82533,24
1.6257,-0.20711,-0.82319,24
1.6659,-0.21223,-0.79491,24
1.7943,-0.22858,-0.80534,18
2.0339,-0.2591,-0.85641,24
2.1364,-0.27216,-0.84096,33
2.3379,-0.29783,-0.85779,22
2.5224,-0.32133,-0.85919,24
2.7897,-0.35539,-0.87754,30
2.9961,-0.38168,-0.86605,33
3.3511,-0.42691,-0.88435,29
3.722,-0.47416,-0.88904,27
1.3237,-0.17262,-0.79166,27
1.4299,-0.18647,-0.81019,22
1.5094,-0.19684,-0.80937,29
1.6287,-0.21239,-0.82499,28
1.6599,-0.21647,-0.79234,26
1.7936,-0.23391,-0.80534,21
2.0276,-0.26442,-0.8541,22
2.1596,-0.28163,-0.85042,30
2.3388,-0.30501,-0.85847,22
2.5195,-0.32857,-0.85855,24
2.7584,-0.35972,-0.86801,35
3.0026,-0.39156,-0.86826,36
3.3306,-0.43434,-0.87929,31
3.7399,-0.48772,-0.89365,27
1.3249,-0.17631,-0.79268,29
1.4035,-0.18676,-0.7955,23
1.4809,-0.19707,-0.79435,23
1.6246,-0.21618,-0.82319,24
1.6665,-0.22176,-0.79577,22
1.7785,-0.23667,-0.79883,26
2.0233,-0.26924,-0.85256,22
2.133,-0.28384,-0.84024,33
2.3436,-0.31187,-0.86052,27
2.5299,-0.33667,-0.8624,27
2.712,-0.36089,-0.85371,28
3.0091,-0.40044,-0.87046,33
3.3295,-0.44306,-0.87929,29
3.7328,-0.49674,-0.89226,31
1.338,-0.18233,-0.80085,33
1.415,-0.19282,-0.80236,22
1.5135,-0.20625,-0.81219,24
1.6221,-0.22105,-0.8223,23
1.6586,-0.22602,-0.79234,24
1.7108,-0.23313,-0.76873,23
2.0297,-0.27659,-0.85564,27
2.1358,-0.29104,-0.84169,26
2.3277,-0.3172,-0.85505,21
2.512,-0.34231,-0.85663,28
2.7222,-0.37096,-0.85728,33
3.0193,-0.41144,-0.87377,33
3.3127,-0.45143,-0.87524,29
3.737,-0.50925,-0.89365,27
1.3392,-0.18607,-0.80187,33
1.4473,-0.20108,-0.82097,20
1.5235,-0.21167,-0.81782,26
1.6091,-0.22357,-0.81601,22
1.701,-0.23633,-0.81288,23
1.721,-0.23912,-0.77361,17
2.0326,-0.28241,-0.85718,22
2.1811,-0.30304,-0.85988,23
2.3157,-0.32174,-0.85095,21
2.5036,-0.34784,-0.85407,21
2.7704,-0.38491,-0.87277,35
2.9763,-0.41353,-0.86164,33
3.3403,-0.4641,-0.88283,31
3.7627,-0.52278,-0.9001,29
1.3285,-0.1886,-0.79574,36
1.4656,-0.20807,-0.83175,21
1.5123,-0.2147,-0.81219,26
1.612,-0.22885,-0.81781,24
1.6967,-0.24087,-0.81117,28
1.818,-0.25809,-0.81754,18
2.0245,-0.28741,-0.8541,24
2.1747,-0.30873,-0.8577,28
2.3147,-0.32861,-0.85095,24
2.5025,-0.35527,-0.85407,21
2.7692,-0.39313,-0.87277,33
2.9579,-0.41992,-0.85668,38
3.2987,-0.46829,-0.8722,35
